time,X,Y,Z,psi,Xdot,Ydot,Zdot,xdot,ydot,zdot,Omega_0,Omega_1,Omega_2,Omega_3,Fx_0,Fx_1,Fx_2,Fx_3,Fy_0,Fy_1,Fy_2,Fy_3,Kappa_0,Kappa_1,Kappa_2,Kappa_3,Alpha_0,Alpha_1,Alpha_2,Alpha_3
12.150000,2.608863,7.431055,0.046772,4.814694,-3.979735,-9.901528,-0.001075,9.440978,-4.973497,0.103963,33.200717,31.162253,46.423972,70.486559,-57.271862,-57.729287,2769.991787,2906.588225,950.168398,-2740.862783,-2533.689295,-952.666827,-0.000342,-0.002468,0.534483,1.493022,-0.008580,0.110978,0.503139,0.531530
12.153730,2.594040,7.394101,0.046768,4.816142,-3.968154,-9.912154,-0.001029,9.445539,-4.976743,0.104189,33.215798,31.193288,46.127457,69.877937,-55.584773,-57.360816,2754.095618,2896.748811,857.363061,-2726.500581,-2569.605879,-955.313385,-0.000338,-0.002429,0.524360,1.469430,-0.008711,0.110882,0.502989,0.531107
12.160000,2.569222,7.331897,0.046762,4.818547,-3.948346,-9.929894,-0.000950,9.453287,-4.981636,0.104424,33.240579,31.243400,45.624805,68.838352,-56.569452,-55.500201,2727.593740,2876.113525,794.219249,-2700.711209,-2634.055238,-968.355033,-0.000340,-0.002392,0.507189,1.429285,-0.008879,0.110736,0.502698,0.530364
12.170000,2.529899,7.232459,0.046753,4.822307,-3.916230,-9.957688,-0.000831,9.465642,-4.988299,0.104446,33.279434,31.320197,44.814567,67.151352,-56.117732,-54.599700,2684.273952,2837.876767,782.653028,-2652.514808,-2747.188766,-998.470816,-0.000326,-0.002431,0.479599,1.364400,-0.009061,0.110524,0.502150,0.529065
12.170900,2.526376,7.223496,0.046752,4.822641,-3.913304,-9.960156,-0.000821,9.466752,-4.988824,0.104429,33.283035,31.326669,44.741519,66.998425,-57.867132,-51.219552,2680.247688,2834.186274,736.574456,-2646.975620,-2757.947586,-1001.468968,-0.000360,-0.001894,0.477116,1.358532,-0.001317,0.115408,0.502095,0.528941
12.171800,2.522855,7.214531,0.046751,4.822973,-3.910336,-9.962631,-0.000812,9.467878,-4.989302,0.104409,33.287120,31.331683,44.668545,66.845433,-59.199570,-44.927974,2676.187395,2830.466343,628.016894,-2640.315817,-2768.791715,-1004.491955,-0.000335,-0.001629,0.474629,1.352669,0.003034,0.118144,0.502038,0.528816
12.173709,2.515396,7.195505,0.046750,4.823678,-3.903823,-9.967931,-0.000792,9.470354,-4.990089,0.104363,33.295229,31.337385,44.514097,66.520771,-56.132733,-35.778086,2667.439492,2822.483302,344.490334,-2625.062392,-2792.081578,-1010.979604,-0.000286,-0.001571,0.469326,1.340258,0.007057,0.120649,0.501900,0.528554
12.176083,2.506140,7.171838,0.046748,4.824549,-3.895316,-9.974612,-0.000769,9.473593,-4.990645,0.104290,33.303008,31.340699,44.323028,66.117179,-54.256048,-34.786304,2656.315077,2812.358885,24.781673,-2606.315482,-2821.595997,-1019.167084,-0.000312,-0.001847,0.462688,1.324890,0.008228,0.121324,0.501703,0.528231
12.178456,2.496905,7.148156,0.046746,4.825418,-3.886437,-9.981354,-0.000748,9.476956,-4.990820,0.104196,33.311207,31.345514,44.133313,65.713945,-56.825529,-38.726352,2645.018320,2801.918658,-211.589032,-2588.629264,-2851.769758,-1027.456488,-0.000332,-0.002095,0.456034,1.309596,0.008383,0.121341,0.501482,0.527913
12.180000,2.490910,7.132743,0.046745,4.825981,-3.880510,-9.985754,-0.000735,9.479184,-4.990778,0.104119,33.317314,31.350330,44.010753,65.452039,-57.511059,-41.149139,2637.650433,2794.901830,-325.182908,-2577.590277,-2871.770095,-1032.884065,-0.000322,-0.002187,0.451710,1.299689,0.008378,0.121281,0.501330,0.527707
12.184351,2.474063,7.089267,0.046742,4.827566,-3.863390,-9.998151,-0.000702,9.485547,-4.990233,0.103825,33.333890,31.368109,43.669294,64.716865,-56.480078,-43.905469,2617.093512,2773.970049,-532.718963,-2547.190575,-2929.799594,-1048.220894,-0.000307,-0.002254,0.439610,1.271959,0.008339,0.121078,0.500877,0.527131
12.190000,2.452303,7.032743,0.046738,4.829616,-3.840586,-10.014139,-0.000669,9.493842,-4.988927,0.103266,33.354397,31.392983,43.235283,63.772727,-56.975995,-42.645906,2591.042401,2744.256143,-657.945917,-2506.938115,-3008.766977,-1068.008638,-0.000306,-0.002208,0.424184,1.236455,0.008334,0.120829,0.500260,0.526378
12.198819,2.418592,6.944317,0.046732,4.832803,-3.804282,-10.038653,-0.000642,9.506595,-4.986117,0.102013,33.385683,31.428219,42.581323,62.335480,-56.937218,-40.418385,2551.200639,2693.433464,-731.820856,-2438.568388,-3139.091069,-1098.211335,-0.000290,-0.002198,0.400968,1.182511,0.008417,0.120486,0.499269,0.525168
12.200000,2.414103,6.932462,0.046731,4.833228,-3.799374,-10.041888,-0.000641,9.508277,-4.985684,0.101814,33.389719,31.432692,42.496175,62.147175,-56.957426,-40.275619,2545.888529,2686.334271,-736.784548,-2428.878923,-3157.068603,-1102.183961,-0.000289,-0.002204,0.397952,1.175448,0.008434,0.120444,0.499135,0.525002
12.201771,2.407380,6.914673,0.046730,4.833865,-3.791984,-10.046716,-0.000641,9.510788,-4.985004,0.101502,33.395506,31.439096,42.369645,61.866813,-55.641362,-38.352235,2537.886802,2675.615554,-772.995282,-2413.701843,-3184.200897,-1108.113007,-0.000248,-0.001882,0.393471,1.164934,0.012796,0.123161,0.498933,0.524751
12.203542,2.400671,6.896875,0.046729,4.834501,-3.784463,-10.051543,-0.000643,9.513321,-4.984191,0.101179,33.397905,31.442322,42.244619,61.589044,-46.133127,-29.335900,2529.824531,2664.834666,-975.191296,-2395.696512,-3211.507855,-1114.008230,-0.000191,-0.001235,0.389026,1.154534,0.022029,0.128998,0.498723,0.524501
12.205313,2.393975,6.879068,0.046728,4.835137,-3.776691,-10.056408,-0.000647,9.515930,-4.983136,0.100846,33.397168,31.440866,42.121196,61.313950,-45.756109,-22.481009,2521.661680,2654.007697,-1247.709869,-2376.381785,-3238.981251,-1119.869703,-0.000323,-0.001215,0.384596,1.144262,0.024841,0.130709,0.498500,0.524255
12.207595,2.385368,6.856111,0.046727,4.835956,-3.766298,-10.062726,-0.000656,9.519395,-4.981415,0.100401,33.400480,31.436219,41.964703,60.963553,-56.693203,-21.394400,2510.989377,2639.971289,-1550.896256,-2352.054179,-3274.637783,-1127.365277,-0.000423,-0.001440,0.378918,1.131226,0.025813,0.131201,0.498192,0.523945
12.210000,2.376325,6.831907,0.046725,4.836820,-3.754979,-10.069410,-0.000668,9.523123,-4.979260,0.099906,33.409687,31.432264,41.803114,60.599541,-60.329001,-23.999059,2499.659962,2624.997020,-1787.796836,-2327.511113,-3312.538806,-1135.171108,-0.000376,-0.001661,0.372996,1.117731,0.026008,0.131177,0.497851,0.523626
12.212405,2.367310,6.807687,0.046723,4.837687,-3.743387,-10.076102,-0.000684,9.526895,-4.976863,0.099379,33.418501,31.430508,41.645034,60.241106,-57.091991,-26.390802,2488.385606,2609.733409,-1955.307291,-2303.782309,-3350.805487,-1142.850251,-0.000341,-0.001783,0.367160,1.104480,0.026058,0.131052,0.497498,0.523315
12.216687,2.351322,6.764505,0.046720,4.839235,-3.722297,-10.087981,-0.000720,9.533628,-4.972234,0.098351,33.431272,31.430611,41.372259,59.617545,-57.118089,-27.784912,2468.717346,2581.713340,-2144.076289,-2262.277044,-3419.870815,-1156.109987,-0.000362,-0.001834,0.357026,1.081484,0.026138,0.130815,0.496859,0.522775
12.220000,2.339020,6.731074,0.046718,4.840439,-3.705718,-10.097093,-0.000756,9.538791,-4.968459,0.097479,33.441784,31.431464,41.168996,59.149300,-58.172987,-27.235893,2453.940161,2559.363994,-2230.930861,-2230.109859,-3473.998033,-1165.932575,-0.000352,-0.001812,0.349442,1.064248,0.026222,0.130644,0.496363,0.522366
12.226183,2.316202,6.668587,0.046713,4.842700,-3.674376,-10.113867,-0.000838,9.548237,-4.961185,0.095683,33.460601,31.431814,40.807499,58.311046,-57.606182,-25.547853,2427.251989,2516.608707,-2330.805020,-2168.732489,-3576.080592,-1183.135980,-0.000339,-0.001770,0.335925,1.033424,0.026421,0.130355,0.495445,0.521615
12.230000,2.302216,6.629967,0.046710,4.844105,-3.654830,-10.124053,-0.000901,9.553922,-4.956599,0.094478,33.471667,31.431134,40.596170,57.818221,-58.025763,-24.651767,2411.212442,2489.931515,-2371.753041,-2129.975629,-3639.302567,-1193.011614,-0.000336,-0.001759,0.328011,1.015308,0.026563,0.130194,0.494888,0.521157
12.240000,2.265926,6.528596,0.046700,4.847818,-3.603025,-10.150099,-0.001100,9.568254,-4.944341,0.091087,33.499378,31.427803,40.087961,56.620617,-58.141899,-23.039894,2369.960909,2421.565677,-2457.660191,-2027.942683,-3801.863389,-1216.526149,-0.000320,-0.001769,0.308943,0.971261,0.026984,0.129821,0.493461,0.519967
12.243000,2.255141,6.498134,0.046696,4.848941,-3.587326,-10.157732,-0.001168,9.572398,-4.940599,0.090024,33.507198,31.426605,39.949058,56.288035,-58.225349,-22.696011,2357.761589,2401.894035,-2480.784960,-1997.850818,-3849.015597,-1223.007217,-0.000317,-0.001779,0.303715,0.959014,0.027123,0.129723,0.493042,0.519611
12.244317,2.250421,6.484755,0.046695,4.849435,-3.580386,-10.161053,-0.001199,9.574195,-4.938920,0.089554,33.508377,31.425328,39.890186,56.145923,-46.444622,-18.581098,2352.437598,2393.442581,-2568.741678,-1983.688350,-3869.349451,-1225.785435,-0.000058,-0.000926,0.301492,0.953784,0.037186,0.136241,0.492858,0.519455
12.245634,2.245710,6.471371,0.046693,4.849930,-3.573344,-10.164375,-0.001230,9.576007,-4.937150,0.089085,33.503962,31.421774,39.832634,56.006168,-34.092902,-12.428787,2347.117557,2385.114301,-2731.606294,-1968.440431,-3889.439989,-1228.526073,-0.000119,-0.000622,0.299302,0.948650,0.041489,0.138979,0.492669,0.519302
12.247437,2.239276,6.453040,0.046691,4.850609,-3.563498,-10.168938,-0.001275,9.578530,-4.934548,0.088443,33.495857,31.413756,39.756043,55.818630,-40.010243,-7.772110,2339.815574,2373.914445,-2956.367568,-1947.668216,-3916.548125,-1232.218302,-0.000399,-0.000605,0.296350,0.941780,0.043745,0.140339,0.492403,0.519098
12.249240,2.232860,6.434701,0.046688,4.851290,-3.553437,-10.173502,-0.001322,9.581081,-4.931758,0.087801,33.494450,31.404289,39.682075,55.635462,-55.757241,-6.936885,2332.509215,2362.930149,-3146.297561,-1927.710493,-3943.197818,-1235.838112,-0.000542,-0.000744,0.293460,0.935093,0.044449,0.140675,0.492127,0.518899
12.250000,2.230161,6.426968,0.046687,4.851577,-3.549140,-10.175423,-0.001342,9.582160,-4.930535,0.087529,33.496247,31.400289,39.651700,55.559564,-60.302602,-7.233959,2329.441161,2358.356374,-3214.324993,-1919.585302,-3954.293602,-1237.340321,-0.000537,-0.000810,0.292263,0.932329,0.044576,0.140705,0.492009,0.518817
12.252305,2.221994,6.403502,0.046684,4.852453,-3.535949,-10.181244,-0.001402,9.585444,-4.926704,0.086700,33.504370,31.388950,39.562510,55.334051,-62.460477,-8.761729,2320.249821,2344.633717,-3383.348146,-1895.866930,-3987.465454,-1241.799245,-0.000450,-0.000979,0.288714,0.924133,0.044786,0.140676,0.491647,0.518575
12.255065,2.212258,6.375394,0.046680,4.853508,-3.519918,-10.188193,-0.001477,9.589378,-4.921950,0.085695,33.512035,31.377091,39.461603,55.073521,-57.410651,-10.446549,2309.590647,2328.439198,-3527.332447,-1868.982932,-4026.215716,-1246.915118,-0.000409,-0.001103,0.284639,0.914689,0.044920,0.140560,0.491209,0.518295
12.260000,2.194960,6.325088,0.046673,4.855413,-3.490826,-10.200519,-0.001611,9.596335,-4.913225,0.083861,33.521874,31.358846,39.296851,54.633656,-58.342485,-11.582502,2291.806261,2299.996209,-3688.157910,-1823.643835,-4092.864700,-1255.349322,-0.000444,-0.001172,0.277852,0.898788,0.045149,0.140345,0.490429,0.517821
12.264935,2.177806,6.274722,0.046664,4.857342,-3.461374,-10.212666,-0.001745,9.603115,-4.904399,0.081980,33.533115,31.341910,39.151585,54.227760,-59.026826,-11.251181,2275.861899,2272.298126,-3781.537233,-1780.582320,-4155.946767,-1262.765594,-0.000426,-0.001156,0.271721,0.884147,0.045404,0.140152,0.489666,0.517377
12.270000,2.160350,6.222961,0.046655,4.859349,-3.430894,-10.224937,-0.001881,9.609859,-4.895364,0.080014,33.543738,31.324382,39.021882,53.847128,-58.577099,-10.527579,2261.453673,2244.921288,-3846.194723,-1738.070768,-4216.624042,-1269.264267,-0.000423,-0.001121,0.266098,0.870433,0.045683,0.139974,0.488907,0.516948
12.280000,2.126345,6.120593,0.046635,4.863389,-3.370177,-10.248573,-0.002137,9.622512,-4.877789,0.076104,33.563671,31.288652,38.820930,53.203563,-59.143407,-9.271864,2238.320176,2195.400865,-3939.384842,-1659.573405,-4322.541054,-1278.986379,-0.000417,-0.001070,0.256918,0.847256,0.046260,0.139672,0.487487,0.516176
12.290000,2.092949,6.017992,0.046613,4.867532,-3.308875,-10.271478,-0.002359,9.634333,-4.860692,0.072279,33.582347,31.252182,38.690545,52.700592,-59.279248,-8.469307,2221.836795,2153.656033,-4014.158059,-1590.651532,-4407.444983,-1285.213304,-0.000411,-0.001047,0.250188,0.829131,0.046857,0.139428,0.486173,0.515505
12.300000,2.060169,5.915166,0.046588,4.871777,-3.247097,-10.293737,-0.002520,9.645407,-4.844179,0.068670,33.599966,31.215880,38.628598,52.331150,-59.503870,-8.044371,2211.763247,2121.075772,-4079.157936,-1534.304394,-4468.953997,-1288.859614,-0.000409,-0.001049,0.245804,0.815789,0.047460,0.139231,0.484964,0.514935
12.310000,2.028009,5.812120,0.046563,4.876124,-3.184935,-10.315447,-0.002599,9.655826,-4.828356,0.065378,33.616855,31.180343,38.632618,52.085542,-59.659810,-7.921961,2208.394338,2098.112829,-4134.430327,-1492.366693,-4505.902260,-1290.691259,-0.000410,-0.001067,0.243651,0.806880,0.048057,0.139070,0.483858,0.514474
12.311115,2.024460,5.800613,0.046560,4.876615,-3.177972,-10.317829,-0.002602,9.656943,-4.826627,0.065034,33.616789,31.176090,38.637031,52.065421,-47.297119,-5.696049,2208.474892,2096.145727,-4169.845247,-1487.972578,-4508.490292,-1290.805067,-0.000007,-0.000229,0.243544,0.806150,0.056858,0.145001,0.483740,0.514429
12.312231,2.020920,5.789104,0.046557,4.877107,-3.170976,-10.320201,-0.002604,9.658054,-4.824878,0.064694,33.611203,31.170686,38.642218,52.046698,-30.572533,-1.887081,2208.616215,2094.292054,-4232.904605,-1483.003406,-4510.785229,-1290.903038,0.000025,0.000155,0.243459,0.805474,0.061184,0.147886,0.483623,0.514387
12.313749,2.016112,5.773431,0.046553,4.877780,-3.161387,-10.323429,-0.002605,9.659572,-4.822458,0.064241,33.598541,31.161440,38.650529,52.023432,-27.373031,1.816850,2208.912105,2091.948543,-4321.259476,-1476.285754,-4513.450840,-1291.009997,-0.000264,0.000305,0.243376,0.804642,0.063825,0.149604,0.483462,0.514334
12.315267,2.011319,5.757754,0.046549,4.878455,-3.151728,-10.326648,-0.002604,9.661087,-4.819997,0.063797,33.588808,31.150918,38.660281,52.002702,-41.507703,3.364474,2209.335910,2089.803117,-4398.056850,-1470.068100,-4515.603918,-1291.084111,-0.000565,0.000259,0.243333,0.803909,0.064843,0.150216,0.483300,0.514285
12.316786,2.006541,5.742072,0.046545,4.879133,-3.142010,-10.329850,-0.002601,9.662591,-4.817505,0.063361,33.586368,31.140021,38.671466,51.984480,-56.777542,3.477771,2209.906147,2087.839287,-4461.396683,-1464.491015,-4517.262304,-1291.120922,-0.000685,0.000148,0.243331,0.803276,0.065262,0.150420,0.483138,0.514240
12.318809,2.000198,5.721170,0.046540,4.880040,-3.128991,-10.334097,-0.002593,9.664577,-4.814162,0.062791,33.590768,31.125780,38.688562,51.964058,-64.892948,2.635321,2210.925054,2085.470131,-4527.555333,-1458.013380,-4518.737498,-1291.101891,-0.000637,-0.000011,0.243393,0.802581,0.065509,0.150480,0.482923,0.514188
12.320000,1.996476,5.708859,0.046537,4.880577,-3.121297,-10.336591,-0.002587,9.665741,-4.812190,0.062460,33.594485,31.117715,38.699780,51.954080,-63.893382,1.953190,2211.672829,2084.192447,-4558.420497,-1454.655721,-4519.230452,-1291.049568,-0.000580,-0.000096,0.243464,0.802249,0.065593,0.150474,0.482798,0.514160
12.322601,1.988379,5.681967,0.046530,4.881755,-3.104443,-10.342030,-0.002569,9.668270,-4.807901,0.061750,33.600098,31.101037,38.727148,51.937533,-59.242546,0.537381,2213.702041,2081.663587,-4610.378892,-1448.291668,-4519.401113,-1290.813445,-0.000532,-0.000249,0.243706,0.801720,0.065739,0.150436,0.482529,0.514110
12.327240,1.974048,5.633970,0.046518,4.883879,-3.074268,-10.351686,-0.002522,9.672708,-4.800374,0.060521,33.606070,31.073874,38.785244,51.925800,-58.923545,-1.261955,2218.687862,2077.944385,-4667.806547,-1439.490641,-4516.869861,-1289.919826,-0.000571,-0.000424,0.244426,0.801433,0.065974,0.150356,0.482068,0.514052
12.330000,1.965587,5.605389,0.046511,4.885156,-3.056268,-10.357398,-0.002485,9.675294,-4.795997,0.059809,33.610342,31.058835,38.825125,51.929601,-60.199418,-1.910999,2222.476828,2076.175249,-4688.453788,-1435.440720,-4513.780418,-1289.071711,-0.000575,-0.000485,0.245025,0.801659,0.066112,0.150312,0.481808,0.514037
12.335749,1.948125,5.545809,0.046497,4.887850,-3.018729,-10.369216,-0.002390,9.680536,-4.787188,0.058367,33.619883,31.028954,38.919662,51.963248,-59.858753,-2.675604,2232.193155,2073.486055,-4715.962959,-1428.988659,-4504.011963,-1286.480526,-0.000567,-0.000557,0.246643,0.803068,0.066397,0.150230,0.481300,0.514049
12.340000,1.935351,5.501712,0.046487,4.889871,-2.990950,-10.377890,-0.002306,9.684288,-4.780967,0.057337,33.626658,31.007609,38.998728,52.010377,-59.981685,-2.940047,2240.816336,2072.346462,-4728.619334,-1425.602031,-4494.168511,-1283.829910,-0.000574,-0.000583,0.248138,0.804919,0.066602,0.150178,0.480958,0.514098
12.343997,1.923450,5.460219,0.046478,4.891795,-2.964827,-10.385998,-0.002217,9.687720,-4.775359,0.056394,33.633300,30.987830,39.079485,52.071782,-60.286797,-3.075697,2249.897884,2071.928857,-4737.641102,-1423.288657,-4483.112141,-1280.768399,-0.000577,-0.000595,0.249753,0.807282,0.066791,0.150134,0.480662,0.514176
12.347993,1.911652,5.418694,0.046469,4.893741,-2.938704,-10.394065,-0.002121,9.691060,-4.769994,0.055476,33.640105,30.968206,39.165973,52.149561,-60.352127,-3.148399,2259.813686,2072.144018,-4745.012032,-1421.726722,-4470.472373,-1277.167985,-0.000578,-0.000602,0.251554,0.810240,0.066974,0.150096,0.480392,0.514284
12.350000,1.905769,5.397832,0.046465,4.894727,-2.925589,-10.398100,-0.002070,9.692703,-4.767393,0.055025,33.643549,30.958387,39.211433,52.194718,-60.422032,-3.169831,2265.074308,2072.489096,-4748.278129,-1421.206991,-4463.572541,-1275.163102,-0.000580,-0.000604,0.252525,0.811947,0.067064,0.150080,0.480266,0.514350
12.351483,1.901437,5.382410,0.046462,4.895459,-2.915899,-10.401077,-0.002031,9.693903,-4.765513,0.054695,33.646120,30.951140,39.245862,52.230683,-60.492039,-3.181095,2269.074310,2072.845704,-4750.543243,-1420.931504,-4458.249655,-1273.599188,-0.000582,-0.000605,0.253269,0.813303,0.067130,0.150068,0.480177,0.514404
12.352966,1.897120,5.366984,0.046459,4.896194,-2.906209,-10.404048,-0.001992,9.695091,-4.763667,0.054369,33.648719,30.943898,39.280978,52.268836,-60.560347,-3.189247,2273.164724,2073.288224,-4752.695803,-1420.745942,-4452.743532,-1271.966773,-0.000583,-0.000605,0.254036,0.814739,0.067194,0.150057,0.480092,0.514463
12.355808,1.888886,5.337403,0.046454,4.897613,-2.887639,-10.409730,-0.001914,9.697334,-4.760228,0.053754,33.653769,30.930024,39.350149,52.348024,-60.675888,-3.198099,2281.240864,2074.374346,-4756.540338,-1420.634289,-4441.700361,-1268.651734,-0.000585,-0.000605,0.255565,0.817713,0.067316,0.150039,0.479940,0.514587
12.356441,1.887062,5.330821,0.046452,4.897930,-2.883509,-10.410992,-0.001896,9.697827,-4.759481,0.053618,33.654904,30.926938,39.365860,52.366713,-60.699612,-3.199045,2283.077730,2074.658226,-4757.348036,-1420.652236,-4439.159118,-1267.881731,-0.000585,-0.000605,0.255916,0.818414,0.067343,0.150035,0.479908,0.514617
12.357073,1.885240,5.324238,0.046451,4.898248,-2.879380,-10.412252,-0.001879,9.698317,-4.758740,0.053484,33.656043,30.923852,39.381687,52.385790,-60.723366,-3.199689,2284.928563,2074.957365,-4758.139416,-1420.685420,-4436.588072,-1267.100137,-0.000586,-0.000605,0.256270,0.819128,0.067370,0.150031,0.479876,0.514648
12.357713,1.883397,5.317569,0.046450,4.898570,-2.875196,-10.413529,-0.001861,9.698812,-4.757997,0.053348,33.657201,30.920726,39.397836,52.405510,-60.747701,-3.200053,2286.817379,2075.275882,-4758.924793,-1420.734434,-4433.953639,-1266.296685,-0.000586,-0.000605,0.256633,0.819867,0.067396,0.150028,0.479845,0.514680
12.358354,1.881557,5.310899,0.046449,4.898893,-2.871013,-10.414804,-0.001843,9.699305,-4.757260,0.053213,33.658363,30.917600,39.414102,52.425625,-60.772412,-3.200149,2288.719965,2075.609947,-4759.693990,-1420.798810,-4431.289478,-1265.481576,-0.000587,-0.000605,0.256999,0.820620,0.067423,0.150025,0.479815,0.514713
12.359320,1.878785,5.300830,0.046447,4.899382,-2.864703,-10.416734,-0.001815,9.700050,-4.756163,0.053010,33.661001,30.913017,39.438867,52.456728,-67.899963,-4.244167,2291.616000,2076.143250,-4757.491591,-1421.203905,-4427.213633,-1264.229692,-0.000898,-0.001136,0.257558,0.821782,0.062287,0.146435,0.479770,0.514764
